"","Country","ath","year","Total","rank","final_vote","host_country","on_final_vote","gdps","pops"
"354","Tajikistan",-0.645023379945248,2006,-0.45498652944378,0,-0.16582719486181,0,0,-0.780041952585316,-0.26491024950832
"355","Thailand",-0.645023379945248,2006,-0.45498652944378,0,-0.16582719486181,0,0,-0.683705832820813,0.0534573992353049
"356","Turkey",-0.536097220820796,2006,-0.45498652944378,0,-0.16582719486181,0,0,-0.566010676115812,0.0619556014218806
"357","Ukraine",0.487808674949053,2006,-0.151852467794286,20,-0.16582719486181,0,0,-0.737907757315754,-0.0381391864410307
"358","United States",3.92987530328174,2006,3.33418924117491,2,-0.16582719486181,0,0,1.02858324231634,1.29363078718556
"359","Uzbekistan",-0.579667684470577,2006,-0.45498652944378,0,-0.16582719486181,0,0,-0.77095889646795,-0.160594012710642
"360","Venezuela",-0.645023379945248,2006,-0.45498652944378,0,-0.16582719486181,0,0,-0.59678077607327,-0.158943505094137
"361","Virgin Islands",-0.645023379945248,2006,-0.45498652944378,0,-0.16582719486181,0,0,0.441792519469164,-0.300494897421526
"362","Albania",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.630376939963821,-0.284769537282799
"363","Algeria",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.617070927998689,-0.112393166522173
"364","Andorra",-0.536097220820796,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.23596908724673,-0.300637362555558
"365","Argentina",-0.514311988995906,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.472546753105451,-0.0814406247103293
"366","Armenia",-0.579667684470577,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.665242008147437,-0.284966554996968
"367","Australia",0.204600661225477,2010,-0.0002854369695381,18,-0.16582719486181,0,0,1.0483601050849,-0.18584325080554
"368","Austria",1.09779516604598,2010,1.97008596375218,5,-0.16582719486181,0,1,1.23604883081779,-0.255526650714388
"369","Azerbaijan",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.624719060002884,-0.253645586267973
"370","Belarus",0.444238211299272,2010,-0.0002854369695381,19,-0.16582719486181,0,0,-0.581024441191318,-0.248484320029382
"371","Belgium",-0.492526757171016,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.13869001788465,-0.242665833513141
"372","Bermuda",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,3.1197807487654,-0.300732307806037
"373","Bosnia and Herzegovina",-0.557882452645687,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.607561125263705,-0.280377510012157
"374","Brazil",-0.557882452645687,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.472357408485236,0.748300016486384
"375","Bulgaria",-0.252889207097221,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.532852136982708,-0.259608933804877
"376","Canada",3.82094914415728,2010,3.48575627199965,3,7.51491652228895,1,1,1.09315412256956,-0.120139272419546
"377","Cayman Islands",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.57898700785154,-0.300806089024932
"378","Chile",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.35154332100302,-0.210473924824838
"379","China",1.29386225247,2010,1.21225080962844,8,-0.16582719486181,0,0,-0.666025949181776,6.93991792164702
"380","Colombia",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.589255413628982,-0.057308930349924
"381","Croatia",-0.252889207097221,2010,-0.0002854369695381,21,-0.16582719486181,0,0,-0.202103331730899,-0.276710673663465
"382","Cyprus",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.576941303749195,-0.295245898870052
"383","Czech Republic",1.33743271611978,2010,0.454415655504704,13,-0.16582719486181,0,0,0.0145784060652458,-0.244403678890556
"384","Denmark",-0.274674438922112,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.75575045670058,-0.271047070227606
"385","Estonia",-0.0132516570234267,2010,-0.303419498619033,25,-0.16582719486181,0,0,-0.137427492045001,-0.293710166312503
"386","Ethiopia",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.779493149408059,0.144215548781281
"387","Finland",1.40278841159445,2010,0.302848624679957,17,-0.16582719486181,0,0,1.27750475032861,-0.272015870066451
"388","France",1.68599642531803,2010,1.21225080962844,10,-0.16582719486181,0,0,1.01703600006932,0.0504898584503989
"389","Georgia",-0.492526757171016,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.68483759929368,-0.27865110664195
"390","Germany",2.66633185743809,2010,4.09202439529864,2,-0.16582719486181,0,0,1.01994820665488,0.150749640474887
"391","Ghana",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.747685958412684,-0.176285073204478
"392","Great Britain",0.466023443124162,2010,-0.303419498619033,24,-0.16582719486181,0,0,1.19739193943271,0.0359329337554901
"393","Greece",-0.514311988995906,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.455020184210432,-0.240377359535448
"394","Hong Kong",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.543529350845902,-0.26315345684397
"395","Hungary",-0.318244902571892,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.203421517787432,-0.245835094764002
"396","Iceland",-0.579667684470577,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.7100120573236,-0.299387620830568
"397","India",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.749710192889018,6.18010827326185
"398","Iran",-0.579667684470577,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.589673992011603,0.0947971723546403
"399","Ireland",-0.514311988995906,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.73786400181836,-0.27706700135313
"400","Israel",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.338330589376027,-0.26156964389728
"401","Italy",1.70778165714292,2010,0.302848624679957,15,-0.16582719486181,0,0,0.841841980471162,0.0203488067375319
"402","Jamaica",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.590517833471215,-0.285840279899727
"403","Japan",1.38100317976956,2010,0.302848624679957,16,-0.16582719486181,0,0,0.909047506811438,0.40200270070669
"404","Kazakhstan",0.161030197575697,2010,-0.303419498619033,26,-0.16582719486181,0,0,-0.50644833563114,-0.215687639000035
"405","North Korea",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.486787543283539,-0.168142792066258
"406","South Korea",0.33531205217482,2010,1.66695190210268,7,7.10344810887016,0,1,0.124418013509741,-0.0332891986292599
"407","Kyrgyzstan",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.758928990358538,-0.272127920628637
"408","Latvia",0.618520065898395,2010,-0.151852467794286,23,-0.16582719486181,0,0,-0.250429435131204,-0.289025436429644
"409","Lebanon",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.500792869616869,-0.278641357141812
"410","Liechtenstein",-0.514311988995906,2010,-0.45498652944378,0,-0.16582719486181,0,0,4.79596054840636,-0.300894852228484
"411","Lithuania",-0.492526757171016,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.283310954724824,-0.283301239042635
"412","Macedonia",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.612888932656387,-0.28974104380507
"413","Mexico",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.397904440014071,0.313893408250856
"414","Moldova",-0.514311988995906,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.734934274185597,-0.281423940973965
"415","Monaco",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,6.2356485679064,-0.30089581607829
"416","Mongolia",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.720551447372937,-0.286831687896317
"417","Montenegro",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.537847639485212,-0.297703434521441
"418","Morocco",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.678784682099737,-0.12941698950985
"419","Nepal",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.773073082055796,-0.157101937608154
"420","Netherlands",0.0738892702761349,2010,0.757549717154199,12,-0.16582719486181,0,0,1.43309933614825,-0.21094242067296
"421","New Zealand",-0.318244902571892,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.532133925460533,-0.277894204292089
"422","Norway",1.48992933889401,2010,3.03105517952541,4,-0.16582719486181,0,0,2.85046794442434,-0.275162718787007
"423","Pakistan",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.749867585379651,0.580367467009819
"424","Peru",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.629377158520385,-0.145579864924113
"425","Poland",0.422452979474381,2010,0.454415655504704,14,-0.16582719486181,0,0,-0.304544976655809,-0.0914986930666226
"426","Portugal",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.196317652800919,-0.24317549245203
"427","Romania",-0.0350368888483171,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.456169988872688,-0.186458060592731
"428","Russia",3.18917742123546,2010,1.81851893292743,6,-0.16582719486181,0,0,-0.415793751717541,0.484608949299914
"429","San Marino",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,1.75716951993134,-0.300924164472674
"430","Senegal",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.749204292980504,-0.235766428455974
"431","Serbia",-0.448956293521235,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.559540382186717,-0.260529251009394
"432","Slovakia",0.923513311446861,2010,-0.0002854369695381,20,-0.16582719486181,0,0,-0.104088886545241,-0.271540244807056
"433","Slovenia",0.422452979474381,2010,-0.0002854369695381,22,-0.16582719486181,0,0,0.237950579961294,-0.290003598909869
"434","South Africa",-0.623238148120358,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.53054965070671,-0.0323345014125643
"435","Spain",-0.274674438922112,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.615239911897208,-0.0531538518709556
"436","Sweden",1.64242596166824,2010,1.21225080962844,9,-0.16582719486181,0,0,1.41970885459487,-0.250779338734087
"437","Switzerland",2.51383523466386,2010,0.909116747978947,11,-0.16582719486181,0,0,2.07537078464784,-0.259475581832287
"438","Chinese Taipei",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,0.0823830921325147,0.0968634676322238
"439","Tajikistan",-0.645023379945248,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.767469692431448,-0.261754978916547
"440","Turkey",-0.557882452645687,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.384404002163092,0.081421319756982
"441","Ukraine",0.35709728399971,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.668021927722859,-0.0453293905894771
"442","United States",4.0170162305813,2010,5.15299361107188,1,-0.16582719486181,0,0,1.32561317483595,1.35404365656496
"443","Uzbekistan",-0.601452916295468,2010,-0.45498652944378,0,-0.16582719486181,0,0,-0.752168498183812,-0.153166599300278
"444","Albania",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.598686636749472,-0.285107660630191
"445","Andorra",-0.536097220820796,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.03580026700438,-0.300631848719215
"446","Argentina",-0.514311988995906,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.275084696278176,-0.0721423414610688
"447","Armenia",-0.579667684470577,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.635205799076298,-0.285244293209017
"448","Australia",0.662090529548176,2014,-0.0002854369695381,22,-0.16582719486181,0,0,1.85095155713307,-0.178097414170655
"449","Austria",2.16527152546561,2014,2.12165299457693,7,-0.16582719486181,0,1,1.41660119865477,-0.254921128834499
"450","Azerbaijan",-0.579667684470577,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.489801556598323,-0.250657433164828
"451","Belarus",-0.100392584322988,2014,0.454415655504704,17,-0.16582719486181,0,0,-0.496214726602366,-0.248993753667006
"452","Belgium",-0.514311988995906,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.27142785663296,-0.240586308325427
"453","Bermuda",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,3.13005692646672,-0.3007315945352
"454","Bosnia and Herzegovina",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.573343137064516,-0.280854982741931
"455","Brazil",-0.383600598046564,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.271988489923918,0.790631522915356
"456","British Virgin Islands",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.88797884814624,-0.300935998833794
"457","Bulgaria",-0.274674438922112,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.459874737007667,-0.260689240185779
"458","Canada",4.16951285335553,2014,3.33418924117491,4,-0.16582719486181,0,0,1.42507273680551,-0.112184660641512
"459","Cayman Islands",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.88794544945603,-0.300778703381323
"460","Chile",-0.536097220820796,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.165975412912019,-0.206848273547525
"461","China",0.771016688672628,2014,0.909116747978947,11,-0.16582719486181,0,0,-0.543187060793261,7.08568234543409
"462","Chinese Taipei",-0.601452916295468,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.059757342399752,0.139240773522304
"463","Croatia",-0.427171061696344,2014,-0.303419498619033,25,-0.16582719486181,0,0,-0.167509297424574,-0.277294102830944
"464","Cyprus",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.582722383572554,-0.294918433921075
"465","Czech Republic",1.18493609334555,2014,0.757549717154199,13,-0.16582719486181,0,0,0.120031528119584,-0.243456311246752
"466","Denmark",-0.405385829871454,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.89908076200637,-0.270483271944072
"467","Dominica",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.47916667776735,-0.300694548412928
"468","Timor-Leste",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.747466161566035,-0.294852728378769
"469","Estonia",-0.143963047972769,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.0386332792919978,-0.293797811801971
"470","Finland",1.57707026619357,2014,0.302848624679957,19,-0.16582719486181,0,0,1.38838001257644,-0.271477252771214
"471","France",1.62064072984335,2014,1.81851893292743,8,-0.16582719486181,0,0,1.10261029991168,0.0580035974145226
"472","Georgia",-0.579667684470577,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.630272734861856,-0.279789702306909
"473","Germany",2.66633185743809,2014,2.42478705622642,6,-0.16582719486181,0,0,1.20553955851146,0.144046651962169
"474","Great Britain",0.553164370423724,2014,0.151281593855209,20,-0.16582719486181,0,0,1.03364053244527,0.0463477045708706
"475","Greece",-0.514311988995906,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.353555000299389,-0.240264739675429
"476","Hong Kong",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.776490377437402,-0.262171473034472
"477","Hungary",-0.318244902571892,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.190315914257564,-0.246348571735073
"478","Iceland",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.19973474465399,-0.299330428379015
"479","India",-0.601452916295468,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.729844238231796,6.55039391596382
"480","Iran",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.485616265742622,0.113944169627937
"481","Ireland",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.50770655252245,-0.275967807032944
"482","Israel",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.664620224221186,-0.258397072366359
"483","Italy",1.79492258444248,2014,0.757549717154199,16,-0.16582719486181,0,0,0.847802626120739,0.0259011388238749
"484","Jamaica",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.571678853047786,-0.285544683540033
"485","Japan",1.79492258444248,2014,0.757549717154199,15,-0.16582719486181,0,0,1.22057973069705,0.401217992883544
"486","Kazakhstan",0.466023443124162,2014,-0.303419498619033,26,-0.16582719486181,0,0,-0.301860405974787,-0.210091841353891
"487","Kyrgyzstan",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.743052881165334,-0.270675881446646
"488","Latvia",0.596734834073505,2014,0.151281593855209,21,-0.16582719486181,0,0,-0.193806439386195,-0.289718455429876
"489","Lebanon",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.401782017018163,-0.275480215528762
"490","Liechtenstein",-0.579667684470577,2014,-0.45498652944378,0,-0.16582719486181,0,0,5.97144453913814,-0.300889537316674
"491","Lithuania",-0.470741525346125,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.174549244798444,-0.284346530309747
"492","Luxembourg",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,4.12949251262405,-0.298234304750228
"493","Macedonia",-0.601452916295468,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.573803660703035,-0.28970077092906
"494","Malta",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.206984673843285,-0.298796246771137
"495","Mexico",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.369529658705847,0.3531403095553
"496","Moldova",-0.579667684470577,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.706152567331357,-0.281519884144196
"497","Monaco",-0.557882452645687,2014,-0.45498652944378,0,-0.16582719486181,0,0,5.88295557681253,-0.300883528916577
"498","Mongolia",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.638606779162249,-0.285893951057351
"499","Montenegro",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.479702284371077,-0.297682349620058
"500","Morocco",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.657941155583184,-0.120389697524003
"501","Nepal",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.762938622492256,-0.150822178072662
"502","Netherlands",0.226385893050368,2014,3.18262221035016,5,-0.16582719486181,0,0,1.53005288546177,-0.209431688862695
"503","New Zealand",-0.340030134396783,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.864376221467729,-0.277033883166095
"504","Norway",2.25241245276518,2014,3.48575627199965,3,-0.16582719486181,0,0,3.48132128155818,-0.273866738648102
"505","Pakistan",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.738795279097509,0.656626272270228
"506","Paraguay",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.627242425047644,-0.26649532743919
"507","Peru",-0.601452916295468,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.538824584374427,-0.137487418227816
"508","Philippines",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.685984918701671,0.222679507215186
"509","Poland",0.618520065898395,2014,0.454415655504704,18,-0.16582719486181,0,0,-0.204267161831614,-0.0918763441473023
"510","Portugal",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.211944370352679,-0.243201825224359
"511","Romania",-0.143963047972769,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.394837716983847,-0.19030266183816
"512","Russia",4.38736517160444,2014,3.9404573644739,1,6.82913583325764,0,1,-0.211479558020653,0.485052314715145
"513","San Marino",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,1.82395301108082,-0.300915757987885
"514","Serbia",-0.492526757171016,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.523110087240917,-0.261293511368886
"515","Slovakia",0.683875761373066,2014,-0.303419498619033,24,-0.16582719486181,0,0,-0.00703867909094637,-0.271418177680304
"516","Slovenia",0.771016688672628,2014,0.757549717154199,14,-0.16582719486181,0,0,0.281525625719176,-0.289814831618149
"517","South Korea",0.87994284779708,2014,0.757549717154199,12,6.28051128203258,0,1,0.245499751540014,-0.0269606542260346
"518","Spain",-0.231103975272331,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.58867719545517,-0.0449316624184426
"519","Sweden",1.64242596166824,2014,1.81851893292743,9,-0.16582719486181,0,0,1.69695267182974,-0.249164548511902
"520","Switzerland",2.99311033481145,2014,1.21225080962844,10,-0.16582719486181,0,0,2.8220276248518,-0.25760319313315
"521","Tajikistan",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.753007719492337,-0.258113226841462
"522","Thailand",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.548959931800515,0.0699524302609937
"523","Togo",-0.623238148120358,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.766937195478413,-0.26436465886415
"524","Tonga",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.615646882526908,-0.30051456457348
"525","Turkey",-0.536097220820796,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.29133478782937,0.102730912443221
"526","Ukraine",0.269956356700149,2014,-0.151852467794286,23,-0.16582719486181,0,0,-0.637936060636083,-0.0497263371209261
"527","United States",4.34379470795465,2014,3.78889033364915,2,-0.16582719486181,0,0,1.46294106127183,1.41118572196255
"528","Uzbekistan",-0.601452916295468,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.720748001527098,-0.140974558683068
"529","Venezuela",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.241603232244523,-0.139213169872898
"530","Virgin Islands",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,0.972370778525793,-0.300507780257805
"531","Zimbabwe",-0.645023379945248,2014,-0.45498652944378,0,-0.16582719486181,0,0,-0.753990861934791,-0.221904974698486
